Date,Temperature,Relative Humidity,Peak Demand,Population Growth (%),Precipitation,Energy Imports (%),Wind speed 10 m,Delhi_Daily_Sales,Cumulative_EVs_Delhi,Estimated_Charging_Load_MW,Energy Mix Contribution (%),Renewable Energy (%),Earth Skin Temperature,GDP (Trillions USD)
5/15/2022,37.89,10.53,220.5666667,0.79,0,32.476,3.24,80.31,39723.88,58.79,7.835,4.961,38.93,2.97
5/16/2022,37.37,13.64,245.7333333,0.79,0,32.476,3.41,80.31,39804.19,58.91,7.835,4.961,38.59,2.97
5/17/2022,36.15,15.13,246.4333333,0.79,0.03,32.476,2.17,80.31,39884.5,59.03,7.835,4.961,38.21,2.97
5/18/2022,36.36,16.75,247.1,0.79,0,32.476,2.56,80.31,39964.81,59.15,7.835,4.961,38.85,2.97
5/19/2022,37.47,16.1,247.7666667,0.79,0,32.476,3.16,80.31,40045.12,59.27,7.835,4.961,38.91,2.97
5/20/2022,38.75,14.61,248.4333333,0.79,0,32.476,3.79,80.31,40125.43,59.39,7.835,4.961,39.53,2.97
5/21/2022,35.8,22.12,249.1,0.79,0.7,32.476,3.84,80.31,40205.74,59.5,7.835,4.961,37.2,2.97
5/22/2022,34.56,21.34,224.8,0.79,0,32.476,2,80.31,40286.05,59.62,7.835,4.961,37.75,2.97
5/23/2022,31.15,39.39,250.4666667,0.79,19.43,32.476,5.19,80.31,40366.36,59.74,7.835,4.961,31.59,2.97
5/24/2022,28.68,54.26,251.1333333,0.79,10.39,32.476,3.32,80.31,40446.67,59.86,7.835,4.961,31.11,2.97
5/25/2022,30.41,44.22,251.8,0.79,0.01,32.476,1.79,80.31,40526.98,59.98,7.835,4.961,33.37,2.97
5/26/2022,32.07,39.34,252.4666667,0.79,0,32.476,2.2,80.31,40607.29,60.1,7.835,4.961,34.31,2.97
5/27/2022,34.04,37.21,253.1333333,0.79,0.01,32.476,2.52,80.31,40687.6,60.22,7.835,4.961,35.68,2.97
5/28/2022,36.72,33.59,253.8,0.79,0.4,32.476,2.75,80.31,40767.91,60.34,7.835,4.961,37.59,2.97
5/29/2022,34.64,33.99,229.0666667,0.79,0.19,32.476,2.66,80.31,40848.22,60.46,7.835,4.961,36.18,2.97
5/30/2022,33.93,39.21,255.1666667,0.79,5.07,32.476,1.75,80.31,40928.53,60.57,7.835,4.961,35.58,2.97
5/31/2022,33.67,30.13,255.8333333,0.79,0.14,32.476,1.99,80.31,41008.84,60.69,7.835,4.961,35.02,2.97
6/1/2022,35.96,23.79,256.5,0.79,0,32.476,3.09,72.26,41081.1,60.8,7.835,4.961,36.31,2.97
6/2/2022,36.06,21.66,256.3,0.79,0,32.476,2.78,72.26,41153.36,60.91,7.835,4.961,36.41,2.97
6/3/2022,36.37,19.68,256.1,0.79,0,32.476,3.08,72.26,41225.62,61.01,7.835,4.961,36.35,2.97
6/4/2022,36.8,16.84,255.9,0.79,0,32.476,1.9,72.26,41297.88,61.12,7.835,4.961,36.81,2.97
6/5/2022,37.04,19.28,230.1333333,0.79,0,32.476,2.97,72.26,41370.14,61.23,7.835,4.961,37.71,2.97
6/6/2022,37.5,15.24,255.5,0.79,0,32.476,2.42,72.26,41442.4,61.33,7.835,4.961,38.8,2.97
6/7/2022,37.79,15.74,255.3,0.79,0,32.476,3.35,72.26,41514.66,61.44,7.835,4.961,38.52,2.97
6/8/2022,37.05,17.91,255.1,0.79,0,32.476,5.36,72.26,41586.92,61.55,7.835,4.961,38.23,2.97
6/9/2022,38.1,18.98,254.9333333,0.79,0,32.476,2.98,72.26,41659.18,61.66,7.835,4.961,39.54,2.97
6/10/2022,37.83,20.43,254.7333333,0.79,0,32.476,5.1,72.26,41731.44,61.76,7.835,4.961,39.03,2.97
6/11/2022,38.18,20.46,254.5333333,0.79,0,32.476,5.68,72.26,41803.7,61.87,7.835,4.961,39.89,2.97
6/12/2022,38.44,20.51,228.9,0.79,0,32.476,4.45,72.26,41875.96,61.98,7.835,4.961,40.31,2.97
6/13/2022,39.33,20.56,254.1333333,0.79,0,32.476,4.63,72.26,41948.22,62.08,7.835,4.961,40.88,2.97
6/14/2022,38.16,31.84,253.9333333,0.79,0,32.476,6.4,72.26,42020.48,62.19,7.835,4.961,40.17,2.97
6/15/2022,38.67,32,253.7333333,0.79,0.26,32.476,4.94,72.26,42092.74,62.3,7.835,4.961,41.06,2.97
6/16/2022,37.78,35.62,253.5333333,0.79,0.66,32.476,3.36,72.26,42165,62.4,7.835,4.961,41.33,2.97
6/17/2022,33.64,55.03,253.3333333,0.79,12.85,32.476,2.48,72.26,42237.26,62.51,7.835,4.961,35.8,2.97
6/18/2022,31.57,57.97,253.1333333,0.79,11.14,32.476,1.41,72.26,42309.52,62.62,7.835,4.961,34,2.97
6/19/2022,31.01,58.84,227.6333333,0.79,3.82,32.476,1.88,72.26,42381.78,62.73,7.835,4.961,33.19,2.97
6/20/2022,32.74,41.42,252.7333333,0.79,0.01,32.476,1.49,72.26,42454.04,62.83,7.835,4.961,35.29,2.97
6/21/2022,32.66,41.32,252.5333333,0.79,0.1,32.476,2.07,72.26,42526.3,62.94,7.835,4.961,34.76,2.97
6/22/2022,33.75,41.08,252.3333333,0.79,0.02,32.476,2.27,72.26,42598.56,63.05,7.835,4.961,36.47,2.97
6/23/2022,33.46,38.36,252.1333333,0.79,0,32.476,4.64,72.26,42670.82,63.15,7.835,4.961,35.41,2.97
6/24/2022,33.24,31.36,251.9666667,0.79,0,32.476,3.86,72.26,42743.08,63.26,7.835,4.961,34.89,2.97
6/25/2022,34.68,28.69,251.7666667,0.79,0,32.476,1.62,72.26,42815.34,63.37,7.835,4.961,37,2.97
6/26/2022,35.37,30.69,226.4,0.79,0.1,32.476,3.44,72.26,42887.6,63.47,7.835,4.961,37.13,2.97
6/27/2022,36.4,42.39,251.3666667,0.79,0,32.476,3.22,72.26,42959.86,63.58,7.835,4.961,39.11,2.97
6/28/2022,37.84,37.93,251.1666667,0.79,0.09,32.476,2.53,72.26,43032.12,63.69,7.835,4.961,40.46,2.97
6/29/2022,38.36,39.37,250.9666667,0.79,3.22,32.476,3.08,72.26,43104.38,63.79,7.835,4.961,40.64,2.97
6/30/2022,30.97,74.53,250.7666667,0.79,19.88,32.476,3.52,72.26,43176.64,63.9,7.835,4.961,32,2.97
7/1/2022,30.79,70.42,250.5666667,0.79,12.31,32.476,3.59,44.25,43220.89,63.97,7.835,4.961,32.48,2.97
7/2/2022,32.3,60.74,249.4,0.79,3.2,32.476,2.96,44.25,43265.14,64.03,7.835,4.961,34.46,2.97
7/3/2022,33.75,56.24,223.4333333,0.79,0.4,32.476,3.47,44.25,43309.39,64.1,7.835,4.961,35.89,2.97
7/4/2022,34.53,54.6,247.1,0.79,1.02,32.476,1.76,44.25,43353.64,64.16,7.835,4.961,36.68,2.97
7/5/2022,33.66,53.58,245.9666667,0.79,0.94,32.476,3.29,44.25,43397.89,64.23,7.835,4.961,34.59,2.97
7/6/2022,34.57,49.95,244.8,0.79,1.83,32.476,4.53,44.25,43442.14,64.29,7.835,4.961,36.1,2.97
7/7/2022,35.2,48.39,243.6666667,0.79,0.06,32.476,4.17,44.25,43486.39,64.36,7.835,4.961,37.2,2.97
7/8/2022,36.16,45.96,242.5,0.79,0.01,32.476,2.42,44.25,43530.64,64.43,7.835,4.961,38.34,2.97
7/9/2022,32.89,55.44,241.3666667,0.79,4.06,32.476,3.99,44.25,43574.89,64.49,7.835,4.961,33.62,2.97
7/10/2022,32.35,57,216.1666667,0.79,0.17,32.476,2.65,44.25,43619.14,64.56,7.835,4.961,34.6,2.97
7/11/2022,34.47,52.85,239.0666667,0.79,2.68,32.476,2.22,44.25,43663.39,64.62,7.835,4.961,37.06,2.97
7/12/2022,33.32,59.13,237.9,0.79,19.25,32.476,2.35,44.25,43707.64,64.69,7.835,4.961,34.18,2.97
7/13/2022,34.47,54.07,236.7333333,0.79,0.15,32.476,2.14,44.25,43751.89,64.75,7.835,4.961,36.56,2.97
7/14/2022,34.35,51.59,235.6,0.79,0.19,32.476,4.66,44.25,43796.14,64.82,7.835,4.961,35.84,2.97
7/15/2022,35,46.73,234.4333333,0.79,0.25,32.476,5.56,44.25,43840.39,64.88,7.835,4.961,36.46,2.97
7/16/2022,33.12,56.32,233.3,0.79,11.37,32.476,4.31,44.25,43884.64,64.95,7.835,4.961,34.08,2.97
7/17/2022,34.61,53.58,208.9333333,0.79,0.72,32.476,3.32,44.25,43928.89,65.01,7.835,4.961,36.53,2.97
7/18/2022,35.56,51.19,231,0.79,0.52,32.476,2.56,44.25,43973.14,65.08,7.835,4.961,37.79,2.97
7/19/2022,35.77,51.94,229.8333333,0.79,1.61,32.476,1.8,44.25,44017.39,65.15,7.835,4.961,38.6,2.97
7/20/2022,32.27,70.18,228.7,0.79,15.97,32.476,1.71,44.25,44061.64,65.21,7.835,4.961,32.44,2.97
7/21/2022,29.13,81.61,227.5333333,0.79,10.44,32.476,1.57,44.25,44105.89,65.28,7.835,4.961,29.55,2.97
7/22/2022,31.17,68.34,226.3666667,0.79,2.23,32.476,2.32,44.25,44150.14,65.34,7.835,4.961,32.74,2.97
7/23/2022,30.8,70.18,225.2333333,0.79,4.52,32.476,5.28,44.25,44194.39,65.41,7.835,4.961,31.86,2.97
7/24/2022,30.8,67,201.6666667,0.79,1.33,32.476,5.18,44.25,44238.64,65.47,7.835,4.961,31.32,2.97
7/25/2022,31.23,63.86,222.9333333,0.79,0.81,32.476,5.18,44.25,44282.89,65.54,7.835,4.961,32.35,2.97
7/26/2022,30.62,69.13,221.7666667,0.79,3.53,32.476,4.33,44.25,44327.14,65.6,7.835,4.961,31.93,2.97
7/27/2022,30.64,67.08,220.6333333,0.79,8.05,32.476,3.33,44.25,44371.39,65.67,7.835,4.961,31.56,2.97
7/28/2022,29.7,77.7,219.4666667,0.79,14.38,32.476,2.15,44.25,44415.64,65.74,7.835,4.961,30.5,2.97
7/29/2022,29.5,78.73,218.3333333,0.79,8.73,32.476,1.88,44.25,44459.89,65.8,7.835,4.961,30.1,2.97
7/30/2022,29.62,77.14,217.1666667,0.79,7.54,32.476,2.03,44.25,44504.14,65.87,7.835,4.961,30.22,2.97
7/31/2022,30.18,74,194.4333333,0.79,8.1,32.476,2.01,44.25,44548.39,65.93,7.835,4.961,30.96,2.97
8/1/2022,29.86,76.28,214.8666667,0.79,2.34,32.476,2.74,18,44566.39,65.96,7.835,4.961,30.53,2.97
8/2/2022,31.43,69.04,215.1333333,0.79,0.56,32.476,1.89,18,44584.39,65.98,7.835,4.961,33,2.97
8/3/2022,31.91,65.37,215.4,0.79,1.24,32.476,1.12,18,44602.39,66.01,7.835,4.961,33.4,2.97
8/4/2022,30.62,72.74,215.6333333,0.79,7.83,32.476,2.64,18,44620.39,66.04,7.835,4.961,31.85,2.97
8/5/2022,30.23,73.22,215.9,0.79,5.93,32.476,2.76,18,44638.39,66.06,7.835,4.961,31.22,2.97
8/6/2022,31.27,69.44,216.1666667,0.79,0.6,32.476,1.44,18,44656.39,66.09,7.835,4.961,32.96,2.97
8/7/2022,28.84,80.31,194.8,0.79,3.81,32.476,2.57,18,44674.39,66.12,7.835,4.961,29.11,2.97
8/8/2022,31.04,70.55,216.6666667,0.79,3.12,32.476,2.34,18,44692.39,66.14,7.835,4.961,32.28,2.97
8/9/2022,31.63,65.84,216.9333333,0.79,0.06,32.476,2.54,18,44710.39,66.17,7.835,4.961,32.35,2.97
8/10/2022,32.87,58.98,217.2,0.79,0,32.476,4.05,18,44728.39,66.2,7.835,4.961,33.98,2.97
8/11/2022,30.11,67.52,217.4666667,0.79,0.44,32.476,6.07,18,44746.39,66.22,7.835,4.961,30.35,2.97
8/12/2022,31.38,61.73,217.7333333,0.79,0.03,32.476,5.03,18,44764.39,66.25,7.835,4.961,32.4,2.97
8/13/2022,31.8,62.51,217.9666667,0.79,0,32.476,4.21,18,44782.39,66.28,7.835,4.961,33.11,2.97
8/14/2022,31.25,67.19,196.4,0.79,2.59,32.476,2.55,18,44800.39,66.3,7.835,4.961,32.24,2.97
8/15/2022,29.16,72.1,218.5,0.79,9.71,32.476,4.49,18,44818.39,66.33,7.835,4.961,29.46,2.97
8/16/2022,29.98,67.42,218.7666667,0.79,0.95,32.476,8.4,18,44836.39,66.36,7.835,4.961,30.54,2.97
8/17/2022,30.54,65.89,219,0.79,0.08,32.476,5.05,18,44854.39,66.38,7.835,4.961,31.79,2.97
8/18/2022,31.77,63.11,219.2666667,0.79,0,32.476,2.99,18,44872.39,66.41,7.835,4.961,33.37,2.97
8/19/2022,31.6,64.2,219.5333333,0.79,1.72,32.476,3.7,18,44890.39,66.44,7.835,4.961,32.93,2.97
8/20/2022,30.25,68.16,219.8,0.79,3.61,32.476,1.2,18,44908.39,66.46,7.835,4.961,30.74,2.97
8/21/2022,31.2,60.06,198.0333333,0.79,0.72,32.476,2.15,18,44926.39,66.49,7.835,4.961,32.16,2.97
8/22/2022,32.14,61.29,220.3,0.79,0.78,32.476,3.53,18,44944.39,66.52,7.835,4.961,33.42,2.97
8/23/2022,31.06,62.5,220.5666667,0.79,0.4,32.476,7.37,18,44962.39,66.54,7.835,4.961,32.02,2.97
8/24/2022,30.26,65.17,220.8333333,0.79,2.03,32.476,4.19,18,44980.39,66.57,7.835,4.961,31.51,2.97
8/25/2022,31.33,60.99,221.1,0.79,0.17,32.476,1.79,18,44998.39,66.6,7.835,4.961,33.15,2.97
8/26/2022,31.39,60.74,221.3333333,0.79,0,32.476,3.49,18,45016.39,66.62,7.835,4.961,32.88,2.97
8/27/2022,31.51,59.53,221.6,0.79,0,32.476,4.72,18,45034.39,66.65,7.835,4.961,32.94,2.97
8/28/2022,31.76,56.93,199.6666667,0.79,0.09,32.476,3.51,18,45052.39,66.68,7.835,4.961,33.07,2.97
8/29/2022,31.79,57.25,222.1333333,0.79,2.6,32.476,1.15,18,45070.39,66.7,7.835,4.961,33.47,2.97
8/30/2022,31.12,65.19,222.3666667,0.79,7.39,32.476,1.52,18,45088.39,66.73,7.835,4.961,32.39,2.97
8/31/2022,32.82,57.54,222.6333333,0.79,0.01,32.476,2.68,18,45106.39,66.76,7.835,4.961,34.31,2.97
9/1/2022,33.06,57.59,222.9,0.79,0.52,32.476,2.16,6.74,45113.13,66.77,7.835,4.961,34.34,2.97
9/2/2022,32.32,57.34,221,0.79,3.61,32.476,1.2,6.74,45119.87,66.78,7.835,4.961,32.74,2.97
9/3/2022,32.29,54.97,219.1333333,0.79,0.01,32.476,3.67,6.74,45126.61,66.79,7.835,4.961,33.46,2.97
9/4/2022,33.12,50.68,195.5,0.79,0,32.476,3.48,6.74,45133.35,66.8,7.835,4.961,34.39,2.97
9/5/2022,32.43,54.32,215.3666667,0.79,0.02,32.476,2.41,6.74,45140.09,66.81,7.835,4.961,34.43,2.97
9/6/2022,32.52,51.71,213.4666667,0.79,0,32.476,1.98,6.74,45146.83,66.82,7.835,4.961,34.48,2.97
9/7/2022,32.84,49.65,211.6,0.79,0,32.476,2.38,6.74,45153.57,66.83,7.835,4.961,34.68,2.97
9/8/2022,32.13,50.67,209.7,0.79,0.02,32.476,1.73,6.74,45160.31,66.84,7.835,4.961,34.16,2.97
9/9/2022,32.52,52.12,207.8,0.79,0.21,32.476,1.41,6.74,45167.05,66.85,7.835,4.961,34.4,2.97
9/10/2022,31.58,65.32,205.9333333,0.79,5.38,32.476,2.1,6.74,45173.79,66.86,7.835,4.961,33.14,2.97
9/11/2022,31.67,63.53,183.6333333,0.79,2.66,32.476,2.11,6.74,45180.53,66.87,7.835,4.961,33.11,2.97
9/12/2022,31.25,60.07,202.1666667,0.79,1.19,32.476,3.1,6.74,45187.27,66.88,7.835,4.961,32.2,2.97
9/13/2022,31.07,60.18,200.2666667,0.79,0.56,32.476,4.72,6.74,45194.01,66.89,7.835,4.961,32.25,2.97
9/14/2022,29.87,64.6,198.4,0.79,2.81,32.476,5.51,6.74,45200.75,66.9,7.835,4.961,30.91,2.97
9/15/2022,27.75,80.04,196.5,0.79,11.97,32.476,4.87,6.74,45207.49,66.91,7.835,4.961,28.6,2.97
9/16/2022,26.96,82.39,194.6,0.79,14.08,32.476,3.39,6.74,45214.23,66.92,7.835,4.961,27.48,2.97
9/17/2022,29.02,69.68,192.7333333,0.79,3.74,32.476,2.74,6.74,45220.97,66.93,7.835,4.961,30,2.97
9/18/2022,29.32,65.33,171.7333333,0.79,3.25,32.476,2.43,6.74,45227.71,66.94,7.835,4.961,30.29,2.97
9/19/2022,29.2,66.75,188.9666667,0.79,12.29,32.476,2.1,6.74,45234.45,66.95,7.835,4.961,29.59,2.97
9/20/2022,29.6,74.24,187.0666667,0.79,18.12,32.476,1.41,6.74,45241.19,66.96,7.835,4.961,30.63,2.97
9/21/2022,28.74,78.67,185.2,0.79,22.78,32.476,2.16,6.74,45247.93,66.97,7.835,4.961,29.46,2.97
9/22/2022,27.68,87.84,183.3,0.79,71.85,32.476,3.38,6.74,45254.67,66.98,7.835,4.961,27.73,2.97
9/23/2022,26.94,89.98,181.4333333,0.79,30.58,32.476,3.78,6.74,45261.41,66.99,7.835,4.961,26.91,2.97
9/24/2022,26.32,90.98,179.5333333,0.79,40.63,32.476,4.14,6.74,45268.15,67,7.835,4.961,26.21,2.97
9/25/2022,27.25,82.97,159.8666667,0.79,10.25,32.476,2.71,6.74,45274.89,67.01,7.835,4.961,27.11,2.97
9/26/2022,26.52,83.96,175.7666667,0.79,0.41,32.476,2.65,6.74,45281.63,67.02,7.835,4.961,26.5,2.97
9/27/2022,26.55,80.53,173.8666667,0.79,0,32.476,2.56,6.74,45288.37,67.03,7.835,4.961,26.34,2.97
9/28/2022,27.18,77.51,172,0.79,0.02,32.476,1.89,6.74,45295.11,67.04,7.835,4.961,26.75,2.97
9/29/2022,26.93,78.98,170.1,0.79,0,32.476,2.07,6.74,45301.85,67.05,7.835,4.961,26.49,2.97
9/30/2022,26.49,82,168.2333333,0.79,0,32.476,2.24,6.74,45308.59,67.06,7.835,4.961,26.33,2.97
10/1/2022,26.85,74.76,166.3333333,0.79,0,32.476,2.05,61.62,45370.21,67.15,7.835,4.961,25.99,2.97
10/2/2022,26.28,73.05,148.6666667,0.79,0,32.476,2.55,61.62,45431.83,67.24,7.835,4.961,25.46,2.97
10/3/2022,25.04,75.61,164.0666667,0.79,0,32.476,3.84,61.62,45493.45,67.33,7.835,4.961,24.57,2.97
10/4/2022,26.22,72.23,162.9333333,0.79,0,32.476,2.04,61.62,45555.07,67.42,7.835,4.961,25.81,2.97
10/5/2022,27.65,76.26,161.8333333,0.79,0.06,32.476,1.63,61.62,45616.69,67.51,7.835,4.961,27.5,2.97
10/6/2022,25.75,86.38,160.7,0.79,2.66,32.476,1.98,61.62,45678.31,67.6,7.835,4.961,26.18,2.97
10/7/2022,24.71,91.74,159.5666667,0.79,6.17,32.476,2.31,61.62,45739.93,67.7,7.835,4.961,24.73,2.97
10/8/2022,24.6,93.26,158.4333333,0.79,21.9,32.476,3.61,61.62,45801.55,67.79,7.835,4.961,24.44,2.97
10/9/2022,24.15,94.75,141.5666667,0.79,66.86,32.476,5.76,61.62,45863.17,67.88,7.835,4.961,24.01,2.97
10/10/2022,24.5,90.14,156.1666667,0.79,23.96,32.476,3.31,61.62,45924.79,67.97,7.835,4.961,24.72,2.97
10/11/2022,24.94,81.36,155.0666667,0.79,7.26,32.476,1.2,61.62,45986.41,68.06,7.835,4.961,24.95,2.97
10/12/2022,24.09,79.6,153.9333333,0.79,3.63,32.476,1.77,61.62,46048.03,68.15,7.835,4.961,24.08,2.97
10/13/2022,22.83,80.26,152.8,0.79,0,32.476,2.64,61.62,46109.65,68.24,7.835,4.961,22.44,2.97
10/14/2022,22.22,78.83,151.6666667,0.79,0,32.476,2.85,61.62,46171.27,68.33,7.835,4.961,21.74,2.97
10/15/2022,23.33,71.25,150.5333333,0.79,0,32.476,1.77,61.62,46232.89,68.42,7.835,4.961,22.13,2.97
10/16/2022,24.21,63.27,134.4666667,0.79,0,32.476,1.03,61.62,46294.51,68.52,7.835,4.961,22.33,2.97
10/17/2022,23.28,66.79,148.3,0.79,0,32.476,1.6,61.62,46356.13,68.61,7.835,4.961,21.52,2.97
10/18/2022,23.44,60.22,147.1666667,0.79,0,32.476,1.51,61.62,46417.75,68.7,7.835,4.961,21.26,2.97
10/19/2022,22.77,68.26,146.0333333,0.79,0,32.476,1.87,61.62,46479.37,68.79,7.835,4.961,21.61,2.97
10/20/2022,22.7,71.88,144.9,0.79,0,32.476,1.81,61.62,46540.99,68.88,7.835,4.961,21.58,2.97
10/21/2022,23.26,64.43,143.7666667,0.79,0,32.476,2.25,61.62,46602.61,68.97,7.835,4.961,21.53,2.97
10/22/2022,22.24,65.23,142.6333333,0.79,0,32.476,2.12,61.62,46664.23,69.06,7.835,4.961,20.57,2.97
10/23/2022,21.91,61.67,127.3666667,0.79,0,32.476,1.39,61.62,46725.85,69.15,7.835,4.961,20.15,2.97
10/24/2022,21.03,68.06,140.4,0.79,0,32.476,2.68,61.62,46787.47,69.25,7.835,4.961,19.82,2.97
10/25/2022,20.74,66.29,139.2666667,0.79,0,32.476,3.15,61.62,46849.09,69.34,7.835,4.961,19.13,2.97
10/26/2022,22.09,60.89,138.1333333,0.79,0,32.476,1.84,61.62,46910.71,69.43,7.835,4.961,19.98,2.97
10/27/2022,22.4,62.56,137,0.79,0,32.476,1.65,61.62,46972.33,69.52,7.835,4.961,20.53,2.97
10/28/2022,21.98,66.16,135.8666667,0.79,0,32.476,1.71,61.62,47033.95,69.61,7.835,4.961,20.46,2.97
10/29/2022,22.41,60.24,134.7666667,0.79,0,32.476,1.46,61.62,47095.57,69.7,7.835,4.961,19.85,2.97
10/30/2022,21.59,56.42,120.2666667,0.79,0,32.476,1.4,61.62,47157.19,69.79,7.835,4.961,18.87,2.97
10/31/2022,21.64,61.93,132.5,0.79,0,32.476,1.46,61.62,47218.81,69.88,7.835,4.961,19.45,2.97
11/1/2022,21.38,71.77,131.3666667,0.79,0,32.476,1.91,32.45,47251.26,69.93,7.835,4.961,20.16,2.97
11/2/2022,21.47,77.83,132.5,0.79,0,32.476,2.24,32.45,47283.71,69.98,7.835,4.961,20.52,2.97
11/3/2022,21.2,74.07,133.6333333,0.79,0,32.476,2.94,32.45,47316.16,70.03,7.835,4.961,20.41,2.97
11/4/2022,21.73,76.75,134.7666667,0.79,0,32.476,2.07,32.45,47348.61,70.08,7.835,4.961,20.95,2.97
11/5/2022,20.5,88.03,135.9,0.79,0,32.476,3.07,32.45,47381.06,70.12,7.835,4.961,20.12,2.97
11/6/2022,21.3,86.38,123.3666667,0.79,0,32.476,2.24,32.45,47413.51,70.17,7.835,4.961,20.99,2.97
11/7/2022,22.41,84.69,138.2,0.79,0,32.476,1.58,32.45,47445.96,70.22,7.835,4.961,21.25,2.97
11/8/2022,20.92,83.85,139.3333333,0.79,0,32.476,2.14,32.45,47478.41,70.27,7.835,4.961,20.35,2.97
11/9/2022,21.43,76.08,140.4666667,0.79,0,32.476,1.46,32.45,47510.86,70.32,7.835,4.961,20.64,2.97
11/10/2022,21.16,72.78,141.6,0.79,0,32.476,1.83,32.45,47543.31,70.36,7.835,4.961,20.09,2.97
11/11/2022,18.5,73.22,142.7333333,0.79,0,32.476,3.76,32.45,47575.76,70.41,7.835,4.961,17.89,2.97
11/12/2022,17.99,67.72,143.8666667,0.79,0,32.476,4.04,32.45,47608.21,70.46,7.835,4.961,17.14,2.97
11/13/2022,18.45,64.46,130.5,0.79,0,32.476,2.96,32.45,47640.66,70.51,7.835,4.961,16.98,2.97
11/14/2022,19.06,66.62,146.1333333,0.79,0,32.476,2.22,32.45,47673.11,70.56,7.835,4.961,17.82,2.97
11/15/2022,19.16,73.5,147.2666667,0.79,0,32.476,2.64,32.45,47705.56,70.6,7.835,4.961,18.9,2.97
11/16/2022,18,72.76,148.4,0.79,0,32.476,3.56,32.45,47738.01,70.65,7.835,4.961,17.58,2.97
11/17/2022,16.44,69.83,149.5666667,0.79,0,32.476,3.93,32.45,47770.46,70.7,7.835,4.961,15.64,2.97
11/18/2022,16.49,63.39,150.7,0.79,0,32.476,2.7,32.45,47802.91,70.75,7.835,4.961,15.18,2.97
11/19/2022,16.82,60.4,151.8333333,0.79,0,32.476,1.68,32.45,47835.36,70.8,7.835,4.961,15.03,2.97
11/20/2022,16.15,66.17,137.6666667,0.79,0,32.476,2.91,32.45,47867.81,70.84,7.835,4.961,15.33,2.97
11/21/2022,16.4,68.49,154.1,0.79,0,32.476,3.57,32.45,47900.26,70.89,7.835,4.961,15.6,2.97
11/22/2022,15.99,60.63,155.2333333,0.79,0,32.476,3.35,32.45,47932.71,70.94,7.835,4.961,14.82,2.97
11/23/2022,15.54,58.18,156.3666667,0.79,0,32.476,3.8,32.45,47965.16,70.99,7.835,4.961,14.37,2.97
11/24/2022,16.42,52.61,157.5,0.79,0,32.476,2.92,32.45,47997.61,71.04,7.835,4.961,14.65,2.97
11/25/2022,17.31,52.16,158.6333333,0.79,0,32.476,2.14,32.45,48030.06,71.08,7.835,4.961,15.35,2.97
11/26/2022,15.76,60.37,159.8,0.79,0,32.476,3.65,32.45,48062.51,71.13,7.835,4.961,14.76,2.97
11/27/2022,16.13,56.38,144.8333333,0.79,0,32.476,2.48,32.45,48094.96,71.18,7.835,4.961,14.53,2.97
11/28/2022,17.05,49.98,162.0666667,0.79,0,32.476,1.81,32.45,48127.41,71.23,7.835,4.961,14.31,2.97
11/29/2022,17.26,49.01,163.2,0.79,0,32.476,1.32,32.45,48159.86,71.28,7.835,4.961,14.51,2.97
11/30/2022,16.42,63.59,164.3333333,0.79,0,32.476,2.32,32.45,48192.31,71.32,7.835,4.961,15.37,2.97
12/1/2022,16.42,59.76,165.4666667,0.79,0,32.476,2.49,38.18,48230.49,71.38,7.835,4.961,14.7,2.97
12/2/2022,17.49,53.26,166.1666667,0.79,0,32.476,1.33,38.18,48268.67,71.44,7.835,4.961,15.42,2.97
12/3/2022,17.39,54.64,166.9,0.79,0,32.476,0.91,38.18,48306.85,71.49,7.835,4.961,14.78,2.97
12/4/2022,16.67,59.55,150.8333333,0.79,0,32.476,1.95,38.18,48345.03,71.55,7.835,4.961,14.38,2.97
12/5/2022,15.57,55.02,168.3,0.79,0,32.476,2.41,38.18,48383.21,71.61,7.835,4.961,13.79,2.97
12/6/2022,14,59.95,169,0.79,0,32.476,3.97,38.18,48421.39,71.66,7.835,4.961,13.17,2.97
12/7/2022,13.56,58.49,169.7333333,0.79,0,32.476,4.36,38.18,48459.57,71.72,7.835,4.961,12.92,2.97
12/8/2022,14.21,58.2,170.4333333,0.79,0,32.476,3.25,38.18,48497.75,71.78,7.835,4.961,13.11,2.97
12/9/2022,16.09,56.67,171.1333333,0.79,0,32.476,2.66,38.18,48535.93,71.83,7.835,4.961,14.41,2.97
12/10/2022,16.56,65.35,171.8333333,0.79,0,32.476,2.89,38.18,48574.11,71.89,7.835,4.961,15.68,2.97
12/11/2022,16.66,62.05,155.3,0.79,0,32.476,3.45,38.18,48612.29,71.95,7.835,4.961,16.06,2.97
12/12/2022,16.45,57.36,173.2666667,0.79,0,32.476,4,38.18,48650.47,72,7.835,4.961,15.79,2.97
12/13/2022,16.07,54.98,173.9666667,0.79,0,32.476,4.85,38.18,48688.65,72.06,7.835,4.961,15.51,2.97
12/14/2022,14.37,56.61,174.6666667,0.79,0,32.476,4.75,38.18,48726.83,72.12,7.835,4.961,13.84,2.97
12/15/2022,13.24,52.39,175.4,0.79,0,32.476,3.66,38.18,48765.01,72.17,7.835,4.961,12.68,2.97
12/16/2022,14.14,50,176.1,0.79,0,32.476,2.87,38.18,48803.19,72.23,7.835,4.961,12.74,2.97
12/17/2022,14.69,46.65,176.8,0.79,0,32.476,2.55,38.18,48841.37,72.29,7.835,4.961,12.41,2.97
